State,Year,Gender.Code,Race,Group_Population,Group_Deaths,State_Population,State_Deaths,population_proportion,deaths_proportion,black_male_mortality,black_male_mortality_weighted,black_male_mortality_weighted_2,black_female_mortality,black_female_mortality_weighted,black_female_mortality_weighted2,hispanic_male_mortality,hispanic_male_mortality_weighted,hispanic_male_mortality_weighted2,hispanic_female_mortality,hispanic_female_mortality_weighted,hispanic_female_mortality_weighted2,white_male_mortality,white_male_mortality_weighted,white_male_mortlaity_weighted2,white_female_mortality,white_female_mortality_weighted,white_female_mortality_weighted2
Ohio,1998,F,White,5043619,49368,11315474,105891,0.445727593912548,0.466215259087175,,,,,,,,,,,,,,,,436.287512127199,978.820961694371,203.403895502881
Oklahoma,1980,F,White,1347801,11430,3030739,28234,0.444710349522014,0.404831054756676,,,,,,,,,,,,,,,,377.135741480873,848.048042700666,152.676260010143
Oklahoma,1981,F,White,1374842,11761,3101005,28617,0.443353686949876,0.410979487717091,,,,,,,,,,,,,,,,379.264141786292,855.443752809414,155.869782700792
Oklahoma,1982,F,White,1421434,12035,3213698,29350,0.442304784083632,0.410051107325383,,,,,,,,,,,,,,,,374.490695765439,846.680183532967,153.560324481672
Oklahoma,1983,F,White,1451247,12363,3292987,29438,0.440708390285173,0.419967389088933,,,,,,,,,,,,,,,,375.434218234084,851.888065918483,157.670128406413
Oklahoma,1984,F,White,1442100,12400,3285285,29343,0.438957350732128,0.422588010769178,,,,,,,,,,,,,,,,377.440617785063,859.857152763331,159.501879853279
Oklahoma,1985,F,White,1429774,12674,3269949,29782,0.437246574793674,0.425559062520986,,,,,,,,,,,,,,,,387.590142843206,886.433800027137,164.94249783073
Oklahoma,1986,F,White,1415361,12799,3249991,29950,0.435496898299103,0.427345575959933,,,,,,,,,,,,,,,,393.816475184085,904.292261832847,168.295728410054
Oklahoma,1987,F,White,1390191,12633,3206611,29290,0.433539022974723,0.431307613519973,,,,,,,,,,,,,,,,393.967338102439,908.724053025807,169.921112401779
Oklahoma,1988,F,White,1365753,13070,3165891,30032,0.43139609038972,0.435202450719233,,,,,,,,,,,,,,,,412.83796567854,956.981240385341,179.668094413243
Oklahoma,1989,F,White,1352937,12992,3150823,29816,0.429391622442771,0.4357392004293,,,,,,,,,,,,,,,,412.336713296812,960.281225215956,179.671269759598
Oklahoma,1990,F,White,1345541,13519,3146136,30378,0.427680494422364,0.445026005661992,,,,,,,,,,,,,,,,429.701703931426,1004.72598010763,191.228432926754
Oklahoma,1991,F,White,1354226,13290,3176556,30275,0.426318944164687,0.438976052848885,,,,,,,,,,,,,,,,418.377639179035,981.372385406867,183.657764647048
Oklahoma,1992,F,White,1367460,13367,3221404,30510,0.424491929605849,0.438118649623074,,,,,,,,,,,,,,,,414.9432980154,977.505740570108,181.794397396652
Oklahoma,1993,F,White,1376304,14324,3253331,32422,0.423044565708193,0.441798778607119,,,,,,,,,,,,,,,,440.287201025657,1040.75843708948,194.518347649482
Oklahoma,1994,F,White,1384965,14264,3282213,32299,0.421960731981745,0.441623579677389,,,,,,,,,,,,,,,,434.58483651122,1029.91772355258,191.922911173598
Oklahoma,1995,F,White,1392417,14659,3309855,32853,0.420688217459677,0.446199738227864,,,,,,,,,,,,,,,,442.889492137873,1052.7737021309,197.61717545579
Oklahoma,1996,F,White,1401363,14906,3341657,33119,0.419361711869291,0.450073975663516,,,,,,,,,,,,,,,,446.066128271094,1063.67871850477,200.762755759803
Oklahoma,1997,F,White,1410028,15265,3374534,33944,0.417843767465375,0.449711289182182,,,,,,,,,,,,,,,,452.358755312585,1082.60261498353,203.43083902447
Oklahoma,1998,F,White,1419020,15354,3407252,33929,0.416470516416162,0.452533231159185,,,,,,,,,,,,,,,,450.627074252213,1082.01434793026,203.923725959164
Oregon,1980,F,White,1286126,9491,2636626,21798,0.487792352802407,0.435406918065878,,,,,,,,,,,,,,,,359.967625290807,737.952580073803,156.732394331363
Oregon,1981,F,White,1299239,9610,2669849,21843,0.48663388828357,0.439957881243419,,,,,,,,,,,,,,,,359.945450098489,739.663757014683,158.36083758854
Oregon,1982,F,White,1295327,9647,2664744,21614,0.486098101731348,0.446331081706301,,,,,,,,,,,,,,,,362.023518957168,744.754027361431,161.582348819275
Oregon,1983,F,White,1288215,10183,2652041,22462,0.485744752814908,0.453343424450183,,,,,,,,,,,,,,,,383.96842281096,790.473639881542,174.069559677856
Oregon,1984,F,White,1293320,10586,2665575,23162,0.485193626140701,0.457041706242984,,,,,,,,,,,,,,,,397.137578196074,818.513592923639,181.50843635194
Oregon,1985,F,White,1295139,10801,2672205,23896,0.484670524903591,0.452000334784064,,,,,,,,,,,,,,,,404.198031213923,833.964539713498,182.697645427753
Oregon,1986,F,White,1298623,10610,2683141,23381,0.483993573203943,0.453787263162397,,,,,,,,,,,,,,,,395.432070099931,817.019258091071,179.442036857289
Oregon,1987,F,White,1306005,11282,2700862,24265,0.483551177364856,0.464949515763445,,,,,,,,,,,,,,,,417.718491355723,863.855804533674,194.21801028128
Oregon,1988,F,White,1323138,11686,2742357,24810,0.482482040084497,0.471019750100766,,,,,,,,,,,,,,,,426.129785436397,883.203414912126,200.715545046744
Oregon,1989,F,White,1344310,11590,2791767,24918,0.481526574388192,0.465125612007384,,,,,,,,,,,,,,,,415.149258516201,862.152330935573,193.09655294176
Oregon,1990,F,White,1366817,11731,2843155,25136,0.480739530556723,0.466701145767027,,,,,,,,,,,,,,,,412.605010982518,858.271443799719,192.563231374758
Oregon,1991,F,White,1404040,11685,2929085,25015,0.479344232072473,0.467119728163102,,,,,,,,,,,,,,,,398.930041292759,832.241246688129,186.348092444769
Oregon,1992,F,White,1430075,12298,2992359,25760,0.477908900636588,0.477406832298137,,,,,,,,,,,,,,,,410.980099647135,859.954897470412,196.204707510111
Oregon,1993,F,White,1459563,13011,3061333,27602,0.476773679962291,0.471378885588001,,,,,,,,,,,,,,,,425.010934779065,891.431202353033,200.34118079887
Oregon,1994,F,White,1484881,13153,3121913,27407,0.475631768085786,0.479913890611888,,,,,,,,,,,,,,,,421.312189032814,885.79488861397,202.193571800949
Oregon,1995,F,White,1510832,13532,3185037,28214,0.474353045192254,0.479620046785284,,,,,,,,,,,,,,,,424.861626411247,895.665434674405,203.772153136634
Oregon,1996,F,White,1536785,13829,3248377,28913,0.473093178531925,0.478296959845052,,,,,,,,,,,,,,,,425.720290471211,899.865628568733,203.620720676733
Oregon,1997,F,White,1559216,14100,3304834,28771,0.47179858352946,0.490076813457996,,,,,,,,,,,,,,,,426.647752958242,904.300622877138,209.09017123879
Oregon,1998,F,White,1578094,14331,3354163,29383,0.470488166496381,0.487731000918899,,,,,,,,,,,,,,,,427.260094396128,908.120809026585,208.387993492527
Pennsylvania,1980,F,White,5577002,53351,11873224,123594,0.469712522900267,0.431663349353529,,,,,,,,,,,,,,,,449.338781109495,956.62508279538,193.963083248157
Pennsylvania,1981,F,White,5569921,52414,11866773,120089,0.469371159286522,0.436459625777548,,,,,,,,,,,,,,,,441.68705342219,941.018732581665,192.778566047437
Pennsylvania,1982,F,White,5559400,51921,11853261,118817,0.469018610152936,0.436982923319054,,,,,,,,,,,,,,,,438.031356940508,933.931719250279,191.412222861275
Pennsylvania,1983,F,White,5549241,53654,11840497,121459,0.468666222372254,0.441745774294206,,,,,,,,,,,,,,,,453.139762629896,966.870964876098,200.172575306436
Pennsylvania,1984,F,White,5534362,53914,11817071,122009,0.468336189229971,0.441885434681048,,,,,,,,,,,,,,,,456.238267503005,974.168296183011,201.605045153694
Pennsylvania,1985,F,White,5508213,55225,11776308,123854,0.467736832290732,0.445887900269672,,,,,,,,,,,,,,,,468.950030858568,1002.59376316784,209.099144590925
Pennsylvania,1986,F,White,5504644,55634,11787507,124395,0.466989669656188,0.447236625266289,,,,,,,,,,,,,,,,471.974269029066,1010.6738964409,211.084179293083
Pennsylvania,1987,F,White,5507311,56212,11816661,125436,0.466063213626929,0.448132912401543,,,,,,,,,,,,,,,,475.701215427945,1020.67960207804,213.177371102679
Pennsylvania,1988,F,White,5515266,56763,11853242,126028,0.465295992438187,0.45039991113086,,,,,,,,,,,,,,,,478.881642676324,1029.1978664311,215.688249303617
Pennsylvania,1989,F,White,5519555,55682,11874141,123711,0.464838256510513,0.450097404434529,,,,,,,,,,,,,,,,468.934973906744,1008.81321048527,211.066414603999
Pennsylvania,1990,F,White,5520146,55247,11886559,121951,0.46440235563547,0.453026215447188,,,,,,,,,,,,,,,,464.785477445575,1000.82497817993,210.560005841983
Pennsylvania,1991,F,White,5548913,55890,11987818,122657,0.462879316319284,0.45566090806069,,,,,,,,,,,,,,,,466.223294347645,1007.22429780391,212.439729661494
Pennsylvania,1992,F,White,5560341,56394,12052611,123520,0.46133912394584,0.456557642487047,,,,,,,,,,,,,,,,467.898615495016,1014.21837257823,213.622688813358
Pennsylvania,1993,F,White,5576092,57796,12123137,126471,0.45995454806788,0.456990140032102,,,,,,,,,,,,,,,,476.741292290931,1036.496528393,217.866069923118
Pennsylvania,1994,F,White,5581402,59317,12170062,128045,0.458617384200672,0.463251200749736,,,,,,,,,,,,,,,,487.400968047657,1062.76165020903,225.789083694661
Pennsylvania,1995,F,White,5581498,59155,12201314,127866,0.457450566389817,0.462632756166612,,,,,,,,,,,,,,,,484.824831161627,1059.84092442566,224.295847898316
Pennsylvania,1996,F,White,5577723,60288,12225148,129280,0.456249936606085,0.466336633663366,,,,,,,,,,,,,,,,493.147404023248,1080.87117269897,229.972700292029
Pennsylvania,1997,F,White,5564649,60314,12229931,127925,0.455002485296115,0.471479382450655,,,,,,,,,,,,,,,,493.167132341139,1083.87788699701,232.518135001161
Pennsylvania,1998,F,White,5558271,59800,12250692,126700,0.453710778134003,0.471981057616417,,,,,,,,,,,,,,,,488.135690620579,1075.87413424067,230.390799519421
Rhode Island,1980,F,White,475150,4387,948005,9325,0.501210436653815,0.470455764075067,,,,,,,,,,,,,,,,462.761272356158,923.287382931706,217.708707970667
Rhode Island,1981,F,White,476264,4295,953757,9174,0.499355705908318,0.468170917811206,,,,,,,,,,,,,,,,450.324348864543,901.810760418591,210.828763720647
Rhode Island,1982,F,White,476050,4281,954795,8988,0.498588702286878,0.47630173564753,,,,,,,,,,,,,,,,448.368497949822,899.275286209432,213.558693783176
Rhode Island,1983,F,White,476034,4494,956902,9307,0.497474140507596,0.482862361663264,,,,,,,,,,,,,,,,469.640569253696,944.050214900617,226.771754402719
Rhode Island,1984,F,White,477689,4514,962417,9435,0.496343061271777,0.47843137254902,,,,,,,,,,,,,,,,469.027458991269,944.966285595859,224.397450968372
Rhode Island,1985,F,White,479622,4707,969638,9647,0.494640267811286,0.487923706851871,,,,,,,,,,,,,,,,485.438895752848,981.397850807511,236.857145465809
Rhode Island,1986,F,White,482482,4784,978176,9718,0.493246614106255,0.492282362626055,,,,,,,,,,,,,,,,489.073540957865,991.539580751199,240.762278240628
Rhode Island,1987,F,White,487026,4783,990695,9703,0.49160034117463,0.492940327733691,,,,,,,,,,,,,,,,482.792383124978,982.083092073113,237.987835564956
Rhode Island,1988,F,White,488767,4804,997406,9723,0.490038158984406,0.494086187390723,,,,,,,,,,,,,,,,481.649398539812,982.881413843406,237.976314983571
