State,Year,black_male_mortality,black_female_mortality,hispanic_male_mortality,hispanic_female_mortality,white_male_mortality,white_female_mrtality
Delaware,2016,86.1285731541439,75.309984087221,11.5538329840925,9.6632057685137,391.674938160735,368.56727219255
District of Columbia,1980,426.951633995088,337.847327338949,,,149.339442153983,189.288133054109
District of Columbia,1981,433.746783292531,339.671786266616,,,145.730153462774,164.357315935459
District of Columbia,1982,417.231307125632,335.640105769866,,,139.601130643391,156.579646532453
District of Columbia,1983,415.942026700388,344.673718865446,,,132.287854587424,168.079681752317
District of Columbia,1984,429.092672054199,337.953766287735,,,131.277802088482,160.240770414958
District of Columbia,1985,448.59255069253,358.874040554024,,,129.785445489327,153.35423098981
District of Columbia,1986,464.790118212245,374.518381543334,,,137.43793818104,154.773859928876
District of Columbia,1987,476.574918954101,382.386441865996,,,141.439174896424,155.52050868036
District of Columbia,1988,508.939614362143,404.371636488854,,,141.372115100595,147.690421920734
District of Columbia,1989,532.887111360192,401.536090484136,,,139.311688807938,139.311688807938
District of Columbia,1990,508.025557113916,402.877225790048,,,145.337631127843,136.47958137513
District of Columbia,1991,505.076440643993,397.070589774894,,,141.964745697574,121.920715091499
District of Columbia,1992,514.309332231163,403.147853100189,,,143.326644756578,118.827788036558
District of Columbia,1993,538.218174943493,393.499890415634,,,133.341587015842,132.337760764782
District of Columbia,1994,532.272959451186,419.289693828881,,,143.596994780444,117.719091127431
District of Columbia,1995,511.123286165493,410.306965944007,,,135.337751847584,122.628369059866
District of Columbia,1996,500.702097931337,406.624459489124,,,120.907187183141,118.816572995537
District of Columbia,1997,435.763535026251,404.662669824781,,,110.522283682061,117.199305589722
District of Columbia,1998,427.79238656619,409.61473977728,,,102.536046450064,120.537211231315
District of Columbia,1999,432.820717872094,402.831924210777,3.68283430928443,2.63059593520316,107.152941093942,113.115625213736
District of Columbia,2000,414.118124179499,406.251802698673,6.11825004064266,3.14652859233051,107.506393571292,109.079657867458
District of Columbia,2001,421.755113976578,390.075613050562,4.52564298943088,3.82939022182613,107.745115786835,108.093242170638
District of Columbia,2002,424.664752127686,387.502224517498,2.96602333039057,2.26813548794573,100.670321272668,97.5298259816665
District of Columbia,2003,401.229898927357,375.724271858322,3.34211665042515,3.34211665042515,99.5598960074019,95.3382749752859
District of Columbia,2004,381.327124071341,368.645575372432,4.40331552045428,3.52265241636343,104.446644145176,97.2252066916305
District of Columbia,2005,384.740168143091,378.745133442419,8.63990295096767,6.17135925069119,101.210291711336,89.9255205100717
District of Columbia,2006,362.89976361575,357.818115549668,8.06054520826872,7.00916974632062,108.817360311628,97.4274594738567
District of Columbia,2007,343.138278981344,350.276112283341,12.8829186426278,10.6197032054094,103.933816616876,97.1441703052207
District of Columbia,2008,347.100145458055,343.480928449803,11.2023383588747,7.75546501768246,99.7869832275143,84.9654278603878
District of Columbia,2009,327.069979805075,309.509175520239,13.3394571009814,9.28696380448071,91.6876608333277,80.5433042679509
District of Columbia,2010,289.169601294948,307.450438158422,8.64185015364213,8.97422900570528,85.0889861281686,88.080395796737
District of Columbia,2011,273.982758426179,301.381034268796,9.66997970915924,7.89715009581338,81.5501622139096,73.6530121180963
District of Columbia,2012,273.55991481552,291.346031256345,11.1753474982175,8.97175785068162,78.5422310085987,79.9588243534432
District of Columbia,2013,272.657952908737,285.443608327621,11.2452150069705,9.39668651267397,82.2595179961951,77.0220205956883
District of Columbia,2014,272.076843119551,279.967526801769,10.9255620215325,10.1668424367038,77.9963733203845,79.8173003239733
District of Columbia,2015,284.615969819967,273.428235157232,8.35350854817513,10.2927158897158,83.8334250727576,75.4799165245824
District of Columbia,2016,295.080523217405,284.657280854999,14.9742355065549,10.7168548233187,82.2114890555955,67.8244784708663
Florida,1980,68.6803479776987,51.4846569167747,,,541.167549529018,409.378298443867
Florida,1981,66.3587817726709,51.0474773866826,,,532.55518339083,417.911424446991
Florida,1982,61.7695615848632,45.9791333686647,,,516.707436357232,409.378293844231
Florida,1983,63.04998032417,48.5578675636418,,,521.51168342983,417.131312290538
Florida,1984,62.3769488952243,48.6641509652417,,,514.501283810957,415.210134155667
Florida,1985,61.7664682141064,49.7685384727163,,,523.933055070498,428.037578501117
Florida,1986,63.452634786561,49.7486460784423,,,515.367555357352,426.946441456749
Florida,1987,65.7776132389536,50.479719637385,,,513.037084657611,427.999772945301
Florida,1988,65.7909520486175,51.2374418173943,,,511.068333922423,432.65460488396
Florida,1989,65.2491259176226,50.921330927359,,,503.170992202173,426.769249676914
Florida,1990,63.3942587855402,50.0066513401466,,,497.040018523384,424.651202255789
Florida,1991,60.8523835744781,48.5054147553232,,,489.713239966517,417.822621396841
Florida,1992,59.9668483224699,48.7029239551081,,,486.194332283279,425.773411587092
Florida,1993,62.115697700542,51.5501433886403,,,496.21499065537,440.307991650341
Florida,1994,62.2891869397273,50.6358509406348,,,491.047710723203,437.421304881597
Florida,1995,63.687926273542,52.8383583517402,,,491.881456713318,441.32577044652
Florida,1996,59.1295699328122,50.9603087630803,,,480.566545664252,438.455148300016
Florida,1997,56.3630782612267,50.1436587193235,,,468.60200084979,438.024833451184
Florida,1998,55.4124481383495,50.7791492256519,,,466.420908232417,444.183654676489
Florida,1999,56.5376101063611,51.9689143401905,43.2122474550302,41.09288025239,468.367460961922,454.858081397787
Florida,2000,55.4673403419691,51.8383434555233,44.7993408740552,39.8751675126192,468.422158454768,448.831832159144
Florida,2001,54.8390208795445,53.1333255812845,46.0965682755592,43.0825618883111,463.441692059518,446.568147173504
Florida,2002,54.6755210052866,52.2308511345845,46.4607112191772,42.9255268473286,455.080089901536,438.548609084705
Florida,2003,54.0811222715012,51.4052946688987,47.5062315908207,43.5248353557395,451.315081052582,429.579127603749
Florida,2004,54.0386342643873,49.8296959033421,47.5960301155569,43.4732228260202,440.175711979534,420.899578175948
Florida,2005,53.9344216170821,49.8317512831214,50.0335219552834,44.524061657082,436.732619894656,410.244614432499
Florida,2006,53.217401451754,50.0303022129698,50.5752466423992,45.4670806776467,427.918989331749,398.624097883029
Florida,2007,53.4630034382918,48.1602574760824,52.1454833942931,45.5143287926802,418.100286359171,388.733744552027
Florida,2008,53.0028517369364,47.783528149399,51.9935306295222,47.0008994832222,421.901620338198,391.713743580084
Florida,2009,52.2767710572292,48.1165029472497,52.0623242474365,46.8459055992277,417.806719519227,385.344833686849
Florida,2010,51.3049356667168,48.310463473024,53.7037046886627,48.8848915314944,424.071514165768,392.387551718471
Florida,2011,51.1181051300752,47.8715137368518,52.9037303963481,49.2958247996853,417.763002179615,386.773763687525
Florida,2012,52.6670690620981,48.4022151186126,54.047330883808,51.8089287534695,417.469751588025,389.993753152115
Florida,2013,53.1967536345327,49.8007815536108,54.3815138191552,52.8597097889074,420.360062918937,392.196474909486
Florida,2014,53.2311220705222,50.4054027351455,57.4697010735873,53.5529121727715,428.805423128593,392.795099498757
Florida,2015,56.1671933997843,51.306713379963,60.4201134171279,55.510238275154,435.748949094079,393.051805505323
Florida,2016,57.2227284699302,53.4725657647792,63.7576174270304,58.5617257618082,438.807848018374,396.435375745684
Georgia,1980,126.28717531898,111.832949349176,,,313.515998690166,256.009741892477
Georgia,1981,126.212459734223,107.925740486509,,,312.022755210997,258.544420217682
Georgia,1982,116.989252485911,102.62432385767,,,307.71375438378,253.314548063777
Georgia,1983,118.975211025234,104.105491237424,,,311.024972228355,267.48042895302
Georgia,1984,115.7301336361,107.233664381585,,,306.575222274316,267.604521560562
Georgia,1985,120.990240020106,105.474804172077,,,313.676538348762,273.782096929586
Georgia,1986,119.478373544201,105.982259341462,,,308.506065534635,274.815035919038
Georgia,1987,118.08118793439,105.69561175819,,,307.757440232759,274.28421422929
Georgia,1988,122.392538576494,107.959008775365,,,308.637242395877,275.296262822405
Georgia,1989,123.520637149719,108.493227309896,,,302.868491165518,276.815789961348
Georgia,1990,120.076256520519,104.898987873609,,,300.182929274545,271.478765705542
Georgia,1991,122.567689426276,103.516962508831,,,296.443133129424,268.407915126307
Georgia,1992,116.765290623002,102.352899778903,,,286.884284482708,268.381296440741
Georgia,1993,120.530868650143,106.29347311381,,,294.258605531615,279.69177327764
Georgia,1994,117.997049654834,101.281964632723,,,290.300670446668,277.230228023364
Georgia,1995,117.94355209869,106.543296629329,,,284.815473364926,283.983636542401
Georgia,1996,113.008078419054,103.709523811427,,,282.100562136259,280.248844241617
Georgia,1997,109.121379820541,102.165590686263,,,274.487140566097,281.858976900929
Georgia,1998,104.150903312461,103.40125059861,,,275.986552500911,279.79834596117
Georgia,1999,106.326587301834,102.250009787515,3.90257725456176,2.19986042693449,274.796124517072,283.036279675589
Georgia,2000,105.247046553617,104.672927334952,4.76396798466931,2.23540036203714,276.517803253741,288.610952753286
Georgia,2001,103.258454838094,102.637710369703,5.46732627928869,2.45910308631762,272.829131251404,285.864765087612
Georgia,2002,103.652264341835,104.73356702008,5.51229300105686,3.02059552509939,272.923146647209,282.490324691688
Georgia,2003,101.730379008287,105.105155603295,5.82177955564978,3.20081903856442,272.997391912342,285.383169931135
Georgia,2004,102.175191224976,99.6892323313323,5.83858235571289,3.10174687647248,267.582685501568,275.884419788598
Georgia,2005,100.269753645618,101.737389145906,6.43070822263515,3.34979400447371,266.908001212648,271.904683908284
Georgia,2006,101.356373267999,99.7836019586682,5.9415805019172,2.90525811306981,264.717071001778,266.977929758941
Georgia,2007,101.037562828958,97.7862217577178,6.16043571392819,2.91978984358055,261.668785029457,263.658092395413
Georgia,2008,100.359364168351,99.5282089351713,5.43933234878262,2.8090942691005,260.235755603749,267.126979372516
Georgia,2009,97.6941113078829,97.8500227526769,5.2074422561176,2.93113516212608,260.600782924911,261.702557134788
Georgia,2010,97.3713653864357,98.0216776963419,5.54313826062928,4.10832221178855,265.296455188888,266.793205743434
Georgia,2011,94.4289469312376,96.8546446505721,5.75848408161352,4.06661088241379,261.618633435287,265.603708259908
Georgia,2012,97.1086475109404,96.4328810606669,5.75914392695751,4.13528723301678,266.020001880043,266.857145393068
Georgia,2013,101.452808219741,99.9205002574878,5.78871896851037,3.94594337991883,274.853985072316,266.591540177816
Georgia,2014,104.875163461608,101.028716403937,6.73128235092465,4.94684814891222,275.645516594197,270.619360258529
Georgia,2015,108.614253507903,104.006138401502,8.01027668495729,5.42188862519141,282.879440531686,277.643837410796
Georgia,2016,110.704066808071,106.960263602542,8.23442725775823,6.06185752190683,287.816995140136,272.832083345982
Hawaii,1980,2.68794415692632,1.03382467574089,,,97.489666922366,68.8527234043433
Hawaii,1981,2.85639086852645,0.714097717131612,,,101.299861873099,65.6969899761083
Hawaii,1982,3.11268418806637,1.10450084092678,,,97.9993473404122,71.4913271581695
Hawaii,1983,2.06960373001724,1.28118326143924,,,103.874396735151,71.2534998477363
Hawaii,1984,3.69246436043116,1.45755172122283,,,102.028620485598,70.642673421933
Hawaii,1985,3.65276086239761,1.44187928778853,,,101.508301860313,71.7094632460163
Hawaii,1986,3.70507947395472,1.33002852911195,,,98.2321070786968,76.0966322727623
Hawaii,1987,4.30189582678697,1.2157531684398,,,106.799239873711,74.4415016983137
Hawaii,1988,3.05040658222279,1.75629469885554,,,103.991133484868,71.3610267113936
Hawaii,1989,2.55255296319492,1.18511387576907,,,106.022110578418,77.3058897424748
Hawaii,1990,2.70283419193366,1.6217005151602,,,103.518549551059,78.0218136738184
Hawaii,1991,4.48363079146633,2.28577256035539,,,105.409280764081,76.7492094303943
Hawaii,1992,3.19105813762948,1.46616184701895,,,104.442470396467,73.9118060526611
Hawaii,1993,2.47068195081639,1.02235115206195,,,110.328728493353,73.7796748071377
Hawaii,1994,3.78509094732415,1.68226264325518,,,104.88907580696,74.9448007570182
Hawaii,1995,4.34046978907821,2.1702348945391,,,106.174568686682,76.3755741732031
Hawaii,1996,2.82017486743104,1.41008743371552,,,109.655034551289,77.7207014936144
Hawaii,1997,3.21489601460057,1.48379816058488,,,100.650975226341,75.5912729586853
Hawaii,1998,2.46465479634147,1.72525835743903,,,104.337053045122,78.8689534829269
Hawaii,1999,3.71808642485334,1.90035528381393,16.8553251260018,11.8152524167562,106.998264893002,82.1283979178716
Hawaii,2000,3.38413106657081,1.9809547706756,19.8920874888674,14.7746209979555,107.136637180705,83.530259496821
Hawaii,2001,3.09964207291011,1.3866819799861,17.3743095139435,13.3774026304541,102.696036047206,88.0950904932346
Hawaii,2002,3.54949488267709,1.93608811782387,20.0869142224226,14.762671898407,106.565516818555,87.0432949638315
Hawaii,2003,3.59667954544365,1.75837666666134,22.1395607575087,16.9443569696456,115.573302726923,84.8017110603491
Hawaii,2004,4.24005295355022,2.12002647677511,21.3573037660307,16.0964973236629,111.262130281123,87.3136830434786
Hawaii,2005,4.17720960851037,1.54711466981865,21.5048939104793,15.4711466981866,113.480861031198,91.5118327197734
Hawaii,2006,4.12298403259906,2.06149201629953,20.1568108260399,13.8196316648228,112.694896891041,84.9792820052362
Hawaii,2007,4.71240997966823,2.05217853953294,18.7736333060976,13.9852167138541,118.342295779733,89.3077697759705
Hawaii,2008,5.25441502222242,1.65138757841276,18.5405787212706,13.3612267707942,116.04750891937,86.8479740101621
Hawaii,2009,5.04931622605195,1.85636625957792,21.3853393103377,16.4102777346688,121.332098726013,88.288779305526
Hawaii,2010,4.33727535302848,2.05836796414911,19.4809825178398,13.3793917669692,116.297789974425,85.6428099369184
Hawaii,2011,3.48365295849228,1.37894596273653,19.9584284080287,13.4991552141576,115.831460869868,93.7683254660837
Hawaii,2012,4.81384087022747,2.2991478783176,20.2612406776738,14.4415226106824,122.142231035622,86.1461970657125
Hawaii,2013,5.19025852464413,2.77287784193317,21.1165312577987,14.4331846644213,118.096156293615,88.8742898055502
Hawaii,2014,4.37745216750956,1.9063098148832,17.8628290061277,16.0271232584624,132.523834167991,103.787978810307
Hawaii,2015,6.45542912114244,2.52603748218617,21.4713185985825,15.8579019715021,127.143886603371,98.2347909739067
Hawaii,2016,5.46005514655698,2.38002403824279,20.7202092741137,17.7101788728066,125.371266249789,95.97096930679
Idaho,1980,0.740431248314197,0.528879463081569,,,403.323478546005,301.143966278645
Idaho,1981,1.14287970359934,0.831185238981341,,,404.891109538786,303.070917763571
Idaho,1982,0.5134355823181,0.30806134939086,,,400.377067091654,302.721619334752
Idaho,1983,0.917275975726839,0.917275975726839,,,407.474372328434,317.785165812921
Idaho,1984,1.01030511214387,0.606183067286321,,,399.777732875328,321.681147706607
Idaho,1985,1.51038845177128,0.503462817257094,,,386.357365963094,318.994041014095
Idaho,1986,1.01127265629977,1.01127265629977,,,403.29553533235,331.090667672546
